1,234.816,,CustomerID,Max of INVOICE DATE,Count of InvoiceNo,Sum of Total sales,days since,days_sincetoday,RSCORE,F SCORE,M SCORE,RFM SCORE,,,,,,,,
,,,15782,40877,44,2593.94,9,4537,4,2,4,424,,,,,,,,
,,,15783,40876,14,246.3,10,4538,4,4,1,441,,,,,,,,
,,,15785,40854,87,2303.75,32,4560,3,2,4,324,,,,,,,,
,,,15786,40840,280,4834.2,46,4574,3,1,4,314,,,,,,,,
,,,15787,40860,206,948.05,26,4554,3,1,3,313,,,,,,,,
,,,15789,40528,25,351.3,358,4886,1,3,2,132,,,,,,,,
,,,15790,40876,35,220.85,10,4538,4,3,1,431,,,,,,,,
,,,15791,40843,76,1604.44,43,4571,3,2,3,323,,,,,,,,
,,,15793,40872,13,948.96,14,4542,4,4,3,443,,,,,,,,
,,,15795,40737,42,610.01,149,4677,1,2,2,122,,,,,,,,
,,,15796,40885,135,2666.61,1,4529,4,1,4,414,,,,,,,,
,,,15797,40773,8,2207.4,113,4641,2,4,4,244,,,,,,,,
,,,15799,40811,98,884.14,75,4603,2,2,3,223,,,,,,,,
,,,15800,40779,119,699.08,107,4635,2,1,3,213,,,,,,,,
,,,15801,40840,69,1042.19,46,4574,3,2,3,323,,,,,,,,
,,,15802,40744,3,-451.42,142,4670,2,4,1,241,,,,,,,,
,,,15803,40835,8,415.82,51,4579,2,4,2,242,,,,,,,,
,,,15804,40886,274,3848.55,0,4528,4,1,4,414,,,,,,,,
,,,15805,40863,307,5452.17,23,4551,3,1,4,314,,,,,,,,
,,,15806,40840,31,784.58,46,4574,3,3,3,333,,,,,,,,
,,,15807,40836,48,903.9,50,4578,3,2,3,323,,,,,,,,
,,,15808,40580,210,3724.77,306,4834,1,1,4,114,,,,,,,,
,,,15809,40850,43,399.21,36,4564,3,2,2,322,,,,,,,,
,,,15810,40808,112,1145.43,78,4606,2,1,3,213,,,,,,,,
,,,15811,40864,139,2171.32,22,4550,3,1,4,314,,,,,,,,
,,,15812,40779,41,1801.14,107,4635,2,3,4,234,,,,,,,,
,,,15813,40679,40,1303.91,207,4735,1,3,3,133,,,,,,,,
,,,15814,40870,74,1842.73,16,4544,4,2,4,424,,,,,,,,
,,,15815,40823,49,2100.6,63,4591,2,2,4,224,,,,,,,,
,,,15819,40837,123,1905.45,49,4577,3,1,4,314,,,,,,,,
,,,15820,40567,17,206.98,319,4847,1,3,1,131,,,,,,,,
,,,15821,40842,62,570.96,44,4572,3,2,2,322,,,,,,,,
,,,15822,40883,33,885.47,3,4531,4,3,3,433,,,,,,,,
,,,15823,40514,17,-840.76,372,4900,1,3,1,131,,,,,,,,
,,,15825,40714,20,532.94,172,4700,1,3,2,132,,,,,,,,
,,,15826,40830,69,1649.36,56,4584,2,2,4,224,,,,,,,,
,,,15827,40813,134,1641.48,73,4601,2,1,4,214,,,,,,,,
,,,15829,40787,51,636.14,99,4627,2,2,2,222,,,,,,,,
,,,15830,40849,41,547.7,37,4565,3,3,2,332,,,,,,,,
,,,15831,40828,69,747.76,58,4586,2,2,3,223,,,,,,,,
,,,15832,40632,54,836.79,254,4782,1,2,3,123,,,,,,,,
,,,15834,40816,276,2084.9,70,4598,2,1,4,214,,,,,,,,
,,,15835,40842,50,954.09,44,4572,3,2,3,323,,,,,,,,
,,,15836,40836,12,117.47,50,4578,3,4,1,341,,,,,,,,
,,,15837,40822,24,391.98,64,4592,2,3,2,232,,,,,,,,
,,,15838,40875,169,33350.76,11,4539,4,1,4,414,,,,,,,,
,,,15839,40853,65,1020.74,33,4561,3,2,3,323,,,,,,,,
,,,15840,40828,28,345.66,58,4586,2,3,2,232,,,,,,,,
,,,15841,40814,50,1209.1,72,4600,2,2,3,223,,,,,,,,
,,,15843,40583,8,118.95,303,4831,1,4,1,141,,,,,,,,
,,,15844,40840,11,130.74,46,4574,3,4,1,341,,,,,,,,
,,,15845,40869,140,3650.87,17,4545,3,1,4,314,,,,,,,,
,,,15847,40848,22,389.27,38,4566,3,3,2,332,,,,,,,,
,,,15850,40867,97,238.85,19,4547,3,2,1,321,,,,,,,,
,,,15852,40700,22,160.71,186,4714,1,3,1,131,,,,,,,,
,,,15853,40835,30,110.8,51,4579,2,3,1,231,,,,,,,,
,,,15854,40882,140,2974.65,4,4532,4,1,4,414,,,,,,,,
,,,15855,40750,80,712.24,136,4664,2,2,3,223,,,,,,,,
,,,15856,40882,653,16173.67,4,4532,4,1,4,414,,,,,,,,
,,,15857,40868,14,297,18,4546,3,4,2,342,,,,,,,,
,,,15858,40871,191,1438.85,15,4543,4,1,3,413,,,,,,,,
,,,15860,40846,142,977.21,40,4568,3,1,3,313,,,,,,,,
,,,15861,40874,547,3000.36,12,4540,4,1,4,414,,,,,,,,
,,,15862,40878,147,832.88,8,4536,4,1,3,413,,,,,,,,
,,,15863,40861,18,68.84,25,4553,3,3,1,331,,,,,,,,
,,,15864,40864,24,1769.78,22,4550,3,3,4,334,,,,,,,,
,,,15865,40846,40,895.13,40,4568,3,3,3,333,,,,,,,,
,,,15866,40785,45,230.53,101,4629,2,2,1,221,,,,,,,,
,,,15867,40881,463,3797.79,5,4533,4,1,4,414,,,,,,,,
,,,15869,40609,15,149.64,277,4805,1,4,1,141,,,,,,,,
,,,15870,40854,76,354.09,32,4560,3,2,2,322,,,,,,,,
,,,15872,40872,128,360.93,14,4542,4,1,2,412,,,,,,,,
,,,15874,40823,137,4330.67,63,4591,2,1,4,214,,,,,,,,
,,,15877,40885,131,440.78,1,4529,4,1,2,412,,,,,,,,
,,,15880,40517,106,313.28,369,4897,1,1,2,112,,,,,,,,
,,,15881,40574,32,438.24,312,4840,1,3,2,132,,,,,,,,
,,,15882,40688,24,495.36,198,4726,1,3,2,132,,,,,,,,
,,,15883,40884,49,396.48,2,4530,4,2,2,422,,,,,,,,
,,,15885,40794,18,379.35,92,4620,2,3,2,232,,,,,,,,
,,,15886,40826,12,181.09,60,4588,2,4,1,241,,,,,,,,
,,,15888,40806,14,141.27,80,4608,2,4,1,241,,,,,,,,
,,,15889,40730,93,446.87,156,4684,1,2,2,122,,,,,,,,
,,,15891,40660,62,524.52,226,4754,1,2,2,122,,,,,,,,
,,,15894,40633,41,263.55,253,4781,1,3,1,131,,,,,,,,
,,,15895,40737,11,179.17,149,4677,1,4,1,141,,,,,,,,
,,,15897,40692,24,222.05,194,4722,1,3,1,131,,,,,,,,
,,,15898,40885,87,1384.68,1,4529,4,2,3,423,,,,,,,,
,,,15899,40518,4,56.25,368,4896,1,4,1,141,,,,,,,,
,,,15900,40863,51,351.11,23,4551,3,2,2,322,,,,,,,,
,,,15901,40870,116,363.88,16,4544,4,1,2,412,,,,,,,,
,,,15903,40877,75,5126.34,9,4537,4,2,4,424,,,,,,,,
,,,15904,40878,30,164.68,8,4536,4,3,1,431,,,,,,,,
,,,15906,40867,151,1521.79,19,4547,3,1,3,313,,,,,,,,
,,,15907,40883,249,967.45,3,4531,4,1,3,413,,,,,,,,
,,,15909,40713,7,191.94,173,4701,1,4,1,141,,,,,,,,
,,,15910,40886,267,1232.18,0,4528,4,1,3,413,,,,,,,,
,,,15912,40708,19,264.62,178,4706,1,3,1,131,,,,,,,,
,,,15916,40870,160,1491.24,16,4544,4,1,3,413,,,,,,,,
,,,15917,40639,12,123.1,247,4775,1,4,1,141,,,,,,,,
,,,15918,40696,40,334.23,190,4718,1,3,2,132,,,,,,,,
,,,15919,40867,143,639.89,19,4547,3,1,2,312,,,,,,,,
,,,15920,40732,60,167.5,154,4682,1,2,1,121,,,,,,,,
,,,15921,40714,25,336.03,172,4700,1,3,2,132,,,,,,,,
,,,15922,40513,12,363.6,373,4901,1,4,2,142,,,,,,,,
,,,15923,40514,21,127.08,372,4900,1,3,1,131,,,,,,,,
,,,15925,40692,12,207.15,194,4722,1,4,1,141,,,,,,,,
,,,15930,40819,21,426.63,67,4595,2,3,2,232,,,,,,,,
,,,15932,40882,119,2461.85,4,4532,4,1,4,414,,,,,,,,
,,,15933,40865,74,1107.46,21,4549,3,2,3,323,,,,,,,,
,,,15935,40647,12,416.86,239,4767,1,4,2,142,,,,,,,,
,,,15937,40822,7,145.35,64,4592,2,4,1,241,,,,,,,,
,,,15938,40774,18,404.58,112,4640,2,3,2,232,,,,,,,,
,,,15939,40797,77,6102.26,89,4617,2,2,4,224,,,,,,,,
,,,15940,40575,2,31.8,311,4839,1,4,1,141,,,,,,,,
,,,15942,40753,14,337.44,133,4661,2,4,2,242,,,,,,,,
,,,15944,40610,6,325.1,276,4804,1,4,2,142,,,,,,,,
,,,15945,40521,2,181,365,4893,1,4,1,141,,,,,,,,
,,,15947,40804,29,1708.24,82,4610,2,3,4,234,,,,,,,,
,,,15948,40878,60,955.24,8,4536,4,2,3,423,,,,,,,,
,,,15949,40870,19,364.72,16,4544,4,3,2,432,,,,,,,,
,,,15950,40855,103,1705.26,31,4559,3,1,4,314,,,,,,,,
,,,15951,40878,43,669.57,8,4536,4,2,3,423,,,,,,,,
,,,15952,40853,91,806.57,33,4561,3,2,3,323,,,,,,,,
,,,15953,40871,103,1634.53,15,4543,4,1,4,414,,,,,,,,
,,,15955,40862,185,4389.81,24,4552,3,1,4,314,,,,,,,,
,,,15957,40855,42,428.89,31,4559,3,2,2,322,,,,,,,,
,,,15958,40812,7,104.35,74,4602,2,4,1,241,,,,,,,,
,,,15963,40867,28,470.76,19,4547,3,3,2,332,,,,,,,,
,,,15965,40869,122,845.64,17,4545,3,1,3,313,,,,,,,,
,,,15967,40863,84,418.83,23,4551,3,2,2,322,,,,,,,,
,,,15969,40884,21,582.9,2,4530,4,3,2,432,,,,,,,,
,,,15970,40583,11,314.1,303,4831,1,4,2,142,,,,,,,,
,,,15971,40869,35,4199.85,17,4545,3,3,4,334,,,,,,,,
,,,15973,40520,6,99.77,366,4894,1,4,1,141,,,,,,,,
,,,15974,40847,177,3429.55,39,4567,3,1,4,314,,,,,,,,
,,,15975,40802,24,371.01,84,4612,2,3,2,232,,,,,,,,
,,,15976,40721,98,430.94,165,4693,1,2,2,122,,,,,,,,
,,,15977,40869,65,1054.73,17,4545,3,2,3,323,,,,,,,,
,,,15978,40809,49,1098.78,77,4605,2,2,3,223,,,,,,,,
,,,15980,40798,43,2398.86,88,4616,2,2,4,224,,,,,,,,
,,,15981,40862,97,3408.48,24,4552,3,2,4,324,,,,,,,,
,,,15983,40864,113,1475.02,22,4550,3,1,3,313,,,,,,,,
,,,15984,40884,275,2816.97,2,4530,4,1,4,414,,,,,,,,
,,,15985,40763,38,1037.42,123,4651,2,3,3,233,,,,,,,,
,,,15986,40856,14,168.12,30,4558,3,4,1,341,,,,,,,,
,,,15987,40874,140,1451.28,12,4540,4,1,3,413,,,,,,,,
,,,15988,40867,27,158.03,19,4547,3,3,1,331,,,,,,,,
,,,15990,40842,52,792.11,44,4572,3,2,3,323,,,,,,,,
,,,15992,40883,3,41.99,3,4531,4,4,1,441,,,,,,,,
,,,15993,40878,560,2756.82,8,4536,4,1,4,414,,,,,,,,
,,,15994,40832,35,427.07,54,4582,2,3,2,232,,,,,,,,
,,,15996,40798,131,1044.78,88,4616,2,1,3,213,,,,,,,,
,,,15998,40850,509,3084.17,36,4564,3,1,4,314,,,,,,,,
,,,16000,40884,9,12393.7,2,4530,4,4,4,444,,,,,,,,
,,,16003,40857,103,2735.37,29,4557,3,1,4,314,,,,,,,,
,,,16005,40874,218,615.39,12,4540,4,1,2,412,,,,,,,,
,,,16006,40675,8,101.4,211,4739,1,4,1,141,,,,,,,,
,,,16007,40839,385,1701.94,47,4575,3,1,4,314,,,,,,,,
,,,16008,40863,33,478.78,23,4551,3,3,2,332,,,,,,,,
,,,16009,40864,90,992.71,22,4550,3,2,3,323,,,,,,,,
,,,16010,40641,86,407.5,245,4773,1,2,2,122,,,,,,,,
,,,16011,40878,212,3362.71,8,4536,4,1,4,414,,,,,,,,
,,,16012,40851,94,1415.29,35,4563,3,2,3,323,,,,,,,,
,,,16013,40883,151,33366.25,3,4531,4,1,4,414,,,,,,,,
,,,16014,40849,148,653.13,37,4565,3,1,3,313,,,,,,,,
,,,16015,40883,184,690.54,3,4531,4,1,3,413,,,,,,,,
,,,16016,40883,237,1483.31,3,4531,4,1,3,413,,,,,,,,
,,,16017,40839,32,211.88,47,4575,3,3,1,331,,,,,,,,
,,,16018,40847,28,408.9,39,4567,3,3,2,332,,,,,,,,
,,,16019,40840,165,3450.24,46,4574,3,1,4,314,,,,,,,,
,,,16020,40870,46,851.01,16,4544,4,2,3,423,,,,,,,,
,,,16022,40626,76,628.28,260,4788,1,2,2,122,,,,,,,,
,,,16023,40840,101,719.81,46,4574,3,2,3,323,,,,,,,,
,,,16024,40874,64,251.24,12,4540,4,2,1,421,,,,,,,,
,,,16025,40857,28,439.66,29,4557,3,3,2,332,,,,,,,,
,,,16026,40843,32,236.09,43,4571,3,3,1,331,,,,,,,,
,,,16027,40795,17,852.12,91,4619,2,3,3,233,,,,,,,,
,,,16029,40848,274,50992.61,38,4566,3,1,4,314,,,,,,,,
,,,16030,40577,29,331.24,309,4837,1,3,2,132,,,,,,,,
,,,16031,40794,100,548.94,92,4620,2,2,2,222,,,,,,,,
,,,16033,40881,1152,8727.61,5,4533,4,1,4,414,,,,,,,,
,,,16034,40690,22,437.7,196,4724,1,3,2,132,,,,,,,,
,,,16036,40799,55,758.92,87,4615,2,2,3,223,,,,,,,,
,,,16037,40617,39,855.02,269,4797,1,3,3,133,,,,,,,,
,,,16038,40879,28,454.33,7,4535,4,3,2,432,,,,,,,,
,,,16040,40821,65,1313.55,65,4593,2,2,3,223,,,,,,,,
,,,16041,40856,6,3166.4,30,4558,3,4,4,344,,,,,,,,
,,,16042,40864,75,1147.37,22,4550,3,2,3,323,,,,,,,,
,,,16043,40849,39,773.99,37,4565,3,3,3,333,,,,,,,,
,,,16045,40767,83,1340.7,119,4647,2,2,3,223,,,,,,,,
,,,16048,40513,9,243.69,373,4901,1,4,1,141,,,,,,,,
,,,16049,40846,312,1111.79,40,4568,3,1,3,313,,,,,,,,
,,,16050,40713,10,137.9,173,4701,1,4,1,141,,,,,,,,
,,,16052,40832,34,362.06,54,4582,2,3,2,232,,,,,,,,
,,,16053,40854,84,1511.95,32,4560,3,2,3,323,,,,,,,,
,,,16054,40741,70,783.9,145,4673,2,2,3,223,,,,,,,,
,,,16055,40666,8,134.8,220,4748,1,4,1,141,,,,,,,,
,,,16056,40841,68,664.85,45,4573,3,2,3,323,,,,,,,,
,,,16057,40870,134,2140.22,16,4544,4,1,4,414,,,,,,,,
,,,16059,40821,180,1459.86,65,4593,2,1,3,213,,,,,,,,
,,,16061,,1,-29.95,40886,45414,1,4,1,141,,,,,,,,
,,,16062,40877,64,1153.62,9,4537,4,2,3,423,,,,,,,,
,,,16063,40626,23,335.32,260,4788,1,3,2,132,,,,,,,,
,,,16065,40521,74,372.09,365,4893,1,2,2,122,,,,,,,,
,,,16066,40870,102,1521.87,16,4544,4,1,3,413,,,,,,,,
,,,16070,40864,33,852.15,22,4550,3,3,3,333,,,,,,,,
,,,16071,40842,21,326.24,44,4572,3,3,2,332,,,,,,,,
,,,16072,40598,23,584.32,288,4816,1,3,2,132,,,,,,,,
,,,16073,40589,2,94.35,297,4825,1,4,1,141,,,,,,,,
,,,16076,40883,131,2173.53,3,4531,4,1,4,414,,,,,,,,
,,,16078,40603,1,79.2,283,4811,1,4,1,141,,,,,,,,
,,,16079,40870,21,1352,16,4544,4,3,3,433,,,,,,,,
,,,16080,40805,11,176.6,81,4609,2,4,1,241,,,,,,,,
,,,16081,40830,227,2806.9,56,4584,2,1,4,214,,,,,,,,
,,,16083,40786,31,1317.62,100,4628,2,3,3,233,,,,,,,,
,,,16084,40587,38,436.18,299,4827,1,3,2,132,,,,,,,,
,,,16085,40863,167,981.51,23,4551,3,1,3,313,,,,,,,,
,,,16086,40827,40,1119.31,59,4587,2,3,3,233,,,,,,,,
,,,16091,40732,18,315.06,154,4682,1,3,2,132,,,,,,,,
,,,16092,40772,53,779.36,114,4642,2,2,3,223,,,,,,,,
,,,16093,40780,1,17,106,4634,2,4,1,241,,,,,,,,
,,,16094,40875,67,1041.83,11,4539,4,2,3,423,,,,,,,,
,,,16096,40622,12,320.62,264,4792,1,4,2,142,,,,,,,,
,,,16097,40646,10,185.05,240,4768,1,4,1,141,,,,,,,,
,,,16098,40799,67,2005.63,87,4615,2,2,4,224,,,,,,,,
,,,16099,40836,39,731.9,50,4578,3,3,3,333,,,,,,,,
,,,16101,40816,83,1245.96,70,4598,2,2,3,223,,,,,,,,
,,,16102,40844,57,1842.14,42,4570,3,2,4,324,,,,,,,,
,,,16103,40879,48,1429.64,7,4535,4,2,3,423,,,,,,,,
,,,16104,40825,29,302.36,61,4589,2,3,2,232,,,,,,,,
,,,16105,40638,13,336.96,248,4776,1,4,2,142,,,,,,,,
,,,16106,40821,6,108.38,65,4593,2,4,1,241,,,,,,,,
,,,16107,40869,31,3204.16,17,4545,3,3,4,334,,,,,,,,
,,,16108,40802,49,816.1,84,4612,2,2,3,223,,,,,,,,
,,,16109,40668,18,611.88,218,4746,1,3,2,132,,,,,,,,
,,,16110,40841,354,1337.48,45,4573,3,1,3,313,,,,,,,,
,,,16112,40743,16,195.74,143,4671,2,4,1,241,,,,,,,,
,,,16113,40703,30,161.38,183,4711,1,3,1,131,,,,,,,,
,,,16114,40716,8,135.75,170,4698,1,4,1,141,,,,,,,,
,,,16115,40877,284,1667.97,9,4537,4,1,4,414,,,,,,,,
,,,16116,40675,35,592.88,211,4739,1,3,2,132,,,,,,,,
,,,16117,40697,30,232.21,189,4717,1,3,1,131,,,,,,,,
,,,16119,40878,16,423.36,8,4536,4,4,2,442,,,,,,,,
,,,16120,40827,32,1294.14,59,4587,2,3,3,233,,,,,,,,
,,,16121,40829,212,867.11,57,4585,2,1,3,213,,,,,,,,
,,,16122,40813,38,684.42,73,4601,2,3,3,233,,,,,,,,
,,,16123,40835,16,307.78,51,4579,2,4,2,242,,,,,,,,
,,,16124,40569,16,187.15,317,4845,1,4,1,141,,,,,,,,
,,,16125,40519,13,289.35,367,4895,1,4,1,141,,,,,,,,
,,,16126,40857,117,6287.77,29,4557,3,1,4,314,,,,,,,,
,,,16127,40847,40,656.25,39,4567,3,3,3,333,,,,,,,,
,,,16128,40869,89,1880.22,17,4545,3,2,4,324,,,,,,,,
,,,16131,40835,78,3506.54,51,4579,2,2,4,224,,,,,,,,
,,,16133,40883,365,14305.66,3,4531,4,1,4,414,,,,,,,,
,,,16134,40865,38,603.69,21,4549,3,3,2,332,,,,,,,,
,,,16135,40624,21,517.55,262,4790,1,3,2,132,,,,,,,,
,,,16136,40827,37,709.38,59,4587,2,3,3,233,,,,,,,,
,,,16138,,1,-7.95,40886,45414,1,4,1,141,,,,,,,,
,,,16139,40868,31,635.41,18,4546,3,3,2,332,,,,,,,,
,,,16140,40821,37,703.77,65,4593,2,3,3,233,,,,,,,,
,,,16141,40798,30,620.4,88,4616,2,3,2,232,,,,,,,,
,,,16142,40637,37,535.34,249,4777,1,3,2,132,,,,,,,,
,,,16143,40883,118,2419.84,3,4531,4,1,4,414,,,,,,,,
,,,16144,40640,1,175.2,246,4774,1,4,1,141,,,,,,,,
,,,16145,40878,237,3741.98,8,4536,4,1,4,414,,,,,,,,
,,,16146,40729,29,734.13,157,4685,1,3,3,133,,,,,,,,
,,,16147,40753,22,375,133,4661,2,3,2,232,,,,,,,,
,,,16148,40590,1,76.32,296,4824,1,4,1,141,,,,,,,,
,,,16149,40882,18,280.52,4,4532,4,3,1,431,,,,,,,,
,,,16150,40844,136,1906.07,42,4570,3,1,4,314,,,,,,,,
,,,16152,40618,29,1829.04,268,4796,1,3,4,134,,,,,,,,
,,,16153,40837,89,1824.23,49,4577,3,2,4,324,,,,,,,,
,,,16156,40878,139,3024.62,8,4536,4,1,4,414,,,,,,,,
,,,16157,40871,19,644.24,15,4543,4,3,2,432,,,,,,,,
,,,16159,40605,14,348.2,281,4809,1,4,2,142,,,,,,,,
,,,16160,40821,22,1009.45,65,4593,2,3,3,233,,,,,,,,
,,,16161,40885,502,5352.97,1,4529,4,1,4,414,,,,,,,,
,,,16162,40634,2,37.4,252,4780,1,4,1,141,,,,,,,,
,,,16163,40654,7,441.6,232,4760,1,4,2,142,,,,,,,,
,,,16164,40869,35,802.53,17,4545,3,3,3,333,,,,,,,,
,,,16168,40876,99,3770.6,10,4538,4,2,4,424,,,,,,,,
,,,16169,40878,85,1822.97,8,4536,4,2,4,424,,,,,,,,
,,,16170,40836,127,1880.42,50,4578,3,1,4,314,,,,,,,,
,,,16171,40827,3,73.2,59,4587,2,4,1,241,,,,,,,,
,,,16172,40791,69,1140.21,95,4623,2,2,3,223,,,,,,,,
,,,16173,40871,87,1406.57,15,4543,4,2,3,423,,,,,,,,
,,,16174,40760,23,1009.55,126,4654,2,3,3,233,,,,,,,,
,,,16175,40792,58,1037.59,94,4622,2,2,3,223,,,,,,,,
,,,16177,40836,15,331.95,50,4578,3,4,2,342,,,,,,,,
,,,16178,40748,8,197.9,138,4666,2,4,1,241,,,,,,,,
,,,16179,40826,11,215.83,60,4588,2,4,1,241,,,,,,,,
,,,16180,40786,176,10217.48,100,4628,2,1,4,214,,,,,,,,
,,,16181,40813,11,305.54,73,4601,2,4,2,242,,,,,,,,
,,,16182,40814,28,6617.65,72,4600,2,3,4,234,,,,,,,,
,,,16183,40819,15,338.71,67,4595,2,4,2,242,,,,,,,,
,,,16184,40822,46,1155.54,64,4592,2,2,3,223,,,,,,,,
,,,16185,40870,31,529.41,16,4544,4,3,2,432,,,,,,,,
,,,16186,40864,219,3991.94,22,4550,3,1,4,314,,,,,,,,
,,,16187,40855,297,6841.24,31,4559,3,1,4,314,,,,,,,,
,,,16188,40842,67,981.86,44,4572,3,2,3,323,,,,,,,,
,,,16189,40871,11,215.48,15,4543,4,4,1,441,,,,,,,,
,,,16190,40846,6,215.08,40,4568,3,4,1,341,,,,,,,,
,,,16191,40884,151,4913.32,2,4530,4,1,4,414,,,,,,,,
,,,16193,40650,19,314.45,236,4764,1,3,2,132,,,,,,,,
,,,16198,40811,15,400.681,75,4603,2,4,2,242,,,,,,,,
,,,16200,40882,179,1080.62,4,4532,4,1,3,413,,,,,,,,
,,,16201,40883,115,1821.52,3,4531,4,1,4,414,,,,,,,,
,,,16202,40526,18,365.27,360,4888,1,3,2,132,,,,,,,,
,,,16203,40828,36,589.15,58,4586,2,3,2,232,,,,,,,,
,,,16204,40863,57,405.71,23,4551,3,2,2,322,,,,,,,,
,,,16205,40856,98,761.38,30,4558,3,2,3,323,,,,,,,,
,,,16206,40832,63,537.06,54,4582,2,2,2,222,,,,,,,,
,,,16207,40861,19,394.38,25,4553,3,3,2,332,,,,,,,,
,,,16208,40842,66,664.26,44,4572,3,2,3,323,,,,,,,,
,,,16209,40798,46,2262.62,88,4616,2,2,4,224,,,,,,,,
,,,16210,40885,123,21086.3,1,4529,4,1,4,414,,,,,,,,
,,,16211,40798,24,542.77,88,4616,2,3,2,232,,,,,,,,
,,,16212,40867,43,681.19,19,4547,3,2,3,323,,,,,,,,
,,,16213,40808,6,159,78,4606,2,4,1,241,,,,,,,,
,,,16214,40716,44,1062.75,170,4698,1,2,3,123,,,,,,,,
,,,16215,40806,14,242.35,80,4608,2,4,1,241,,,,,,,,
,,,16216,40619,37,914.93,267,4795,1,3,3,133,,,,,,,,
,,,16217,40651,19,259.39,235,4763,1,3,1,131,,,,,,,,
,,,16218,40857,90,3054.87,29,4557,3,2,4,324,,,,,,,,
,,,16221,40850,97,864.86,36,4564,3,2,3,323,,,,,,,,
,,,16222,40568,137,846.72,318,4846,1,1,3,113,,,,,,,,
,,,16224,40829,96,1295.3,57,4585,2,2,3,223,,,,,,,,
,,,16225,40842,134,1096.32,44,4572,3,1,3,313,,,,,,,,
,,,16226,40683,8,255.12,203,4731,1,4,1,141,,,,,,,,
,,,16227,40661,7,308.32,225,4753,1,4,2,142,,,,,,,,
,,,16229,40799,47,1010.6,87,4615,2,2,3,223,,,,,,,,
,,,16230,40697,35,542.03,189,4717,1,3,2,132,,,,,,,,
,,,16232,40843,38,983.23,43,4571,3,3,3,333,,,,,,,,
,,,16233,40815,25,422.13,71,4599,2,3,2,232,,,,,,,,
,,,16235,40846,48,858.41,40,4568,3,2,3,323,,,,,,,,
,,,16236,40808,20,432.2,78,4606,2,3,2,232,,,,,,,,
,,,16239,40830,21,372.9,56,4584,2,3,2,232,,,,,,,,
,,,16240,40862,142,3693.81,24,4552,3,1,4,314,,,,,,,,
,,,16241,40877,662,2607.87,9,4537,4,1,4,414,,,,,,,,
,,,16242,40878,295,3598.26,8,4536,4,1,4,414,,,,,,,,
,,,16243,40853,51,409.1,33,4561,3,2,2,322,,,,,,,,
,,,16244,40675,91,1522.75,211,4739,1,2,3,123,,,,,,,,
,,,16245,40863,93,1352.36,23,4551,3,2,3,323,,,,,,,,
,,,16247,40716,16,114.56,170,4698,1,4,1,141,,,,,,,,
,,,16248,40825,7,152.94,61,4589,2,4,1,241,,,,,,,,
,,,16249,40834,69,1800.07,52,4580,2,2,4,224,,,,,,,,
,,,16250,40625,24,389.44,261,4789,1,3,2,132,,,,,,,,
,,,16252,,21,-295.09,40886,45414,1,3,1,131,,,,,,,,
,,,16253,40820,124,3665.62,66,4594,2,1,4,214,,,,,,,,
,,,16255,40870,274,2609.3,16,4544,4,1,4,414,,,,,,,,
,,,16256,40620,14,732.63,266,4794,1,4,3,143,,,,,,,,
,,,16257,40710,2,46.95,176,4704,1,4,1,141,,,,,,,,
,,,16258,40841,135,5203.51,45,4573,3,1,4,314,,,,,,,,
,,,16260,40836,18,1035.45,50,4578,3,3,3,333,,,,,,,,
,,,16261,40869,124,746.83,17,4545,3,1,3,313,,,,,,,,
,,,16262,,3,-31.65,40886,45414,1,4,1,141,,,,,,,,
,,,16265,40877,260,5423.15,9,4537,4,1,4,414,,,,,,,,
,,,16266,40813,61,861.89,73,4601,2,2,3,223,,,,,,,,
,,,16268,40815,45,667.65,71,4599,2,2,3,223,,,,,,,,
,,,16270,40533,54,1141.24,353,4881,1,2,3,123,,,,,,,,
,,,16271,40884,134,1423.29,2,4530,4,1,3,413,,,,,,,,
,,,16272,40770,25,411.7,116,4644,2,3,2,232,,,,,,,,
,,,16274,40513,67,357.95,373,4901,1,2,2,122,,,,,,,,
,,,16275,40690,33,559.87,196,4724,1,3,2,132,,,,,,,,
,,,16276,40710,6,810.6,176,4704,1,4,3,143,,,,,,,,
,,,16278,40786,25,537.83,100,4628,2,3,2,232,,,,,,,,
,,,16279,40865,109,1496.68,21,4549,3,1,3,313,,,,,,,,
,,,16281,40814,17,2062.06,72,4600,2,3,4,234,,,,,,,,
,,,16282,40547,11,168.3,339,4867,1,4,1,141,,,,,,,,
,,,16283,40881,168,1531.51,5,4533,4,1,3,413,,,,,,,,
,,,16284,40855,109,823.97,31,4559,3,1,3,313,,,,,,,,
,,,16287,40717,8,142.5,169,4697,1,4,1,141,,,,,,,,
,,,16292,40765,19,280.9,121,4649,2,3,1,231,,,,,,,,
,,,16293,40865,120,2236.74,21,4549,3,1,4,314,,,,,,,,
,,,16295,40877,79,1328.55,9,4537,4,2,3,423,,,,,,,,
,,,16297,40618,23,275.4,268,4796,1,3,1,131,,,,,,,,
,,,16298,40864,27,598.2,22,4550,3,3,2,332,,,,,,,,
,,,16302,40760,12,212.82,126,4654,2,4,1,241,,,,,,,,
,,,16303,40861,167,5305.83,25,4553,3,1,4,314,,,,,,,,
,,,16305,40748,22,361.22,138,4666,2,3,2,232,,,,,,,,
,,,16306,40673,44,602.27,213,4741,1,2,2,122,,,,,,,,
,,,16308,40849,4,2560,37,4565,3,4,4,344,,,,,,,,
